# Transmission through ionization/dissociation front produced by UV and 
# X-rays from a GRB.  Spectrum calculated by B.T. Draine
# References:
# Draine, B.T. 2000: Gamma Ray Bursts in Molecular Clouds: H2 Absorption
#     and Fluorescence, ApJ 532, 273
# Draine, B.T., & Hao, L. 2002, Gamma Ray Burst in a Molecular Cloud:
#     Destruction of Dust and H2, and Emergent Spectrum, ApJ 569, 780
# 
#  1.000E+03 = n_H (cm-3)
#     -0.500 = beta ( L_nu propto nu^{beta} )
#  2.500E-01 = L_0/(1e49 erg s-1)
#  1.000E+01 = t_0 (s)
# N(H), N(H2+), and N(H2_vJ) from h2abs_nvj.dat                                   
#       2130 H2 absorption lines from 299 levels of H2
#     222969 = NWAV = number of wavelengths
#       2771 = 2*KKMAX+1 points in smoothing kernel
#      260.0 = lambda/FWHM(lambda) in final spectrum
#   2130 lines with W_lambda/lambda >  5.000E-05
#   0.5574 = sum(W_lambda/lambda) for lines in list (including H Lyman series)
#   0.7320                        for all 28779 lines
#   lambda   W_lambda/ W_lambda
#    (A)       lambda    (A)      tau_0      transition
#  --------- --------- ------- --------- --------------------
  1095.833 0.0000598  0.0655 4.921E+02 H2 Lyman 15- 4 R( 1)
  1095.217 0.0000537  0.0588 2.560E+02 H2 Lyman 15- 4 R( 0)
  1094.740 0.0000844  0.0924 1.640E+03 H2 Lyman  8- 2 R( 3)
  1094.633 0.0000593  0.0650 3.925E+02 H2 Werner 2- 3 P( 3)
  1094.243 0.0001056  0.1155 2.204E+03 H2 Lyman  1- 0 R( 2)
  1094.052 0.0022430  2.4539 1.401E+06 H2 Lyman  1- 0 P( 1)
  1093.949 0.0000570  0.0624 2.507E+02 H2 Lyman  2- 0 P( 5)
  1093.949 0.0000782  0.0855 1.256E+03 H2 Lyman  8- 2 P( 2)
  1092.766 0.0000525  0.0574 2.060E+02 H2 Lyman 12- 3 P( 3)
  1092.731 0.0030953  3.3823 2.682E+06 H2 Lyman  1- 0 R( 1)
  1092.708 0.0000754  0.0824 1.138E+03 H2 Werner 2- 3 Q( 3)
  1092.365 0.0000573  0.0626 3.257E+02 H2 Werner 2- 3 P( 2)
  1092.281 0.0000941  0.1028 2.299E+03 H2 Lyman  8- 2 R( 2)
  1092.195 0.0038371  4.1908 4.114E+06 H2 Lyman  1- 0 R( 0)
  1091.746 0.0001014  0.1107 2.842E+03 H2 Lyman  8- 2 P( 1)
  1091.306 0.0000516  0.0563 1.566E+02 H2 Lyman  5- 1 R( 4)
  1091.074 0.0000813  0.0887 1.485E+03 H2 Werner 2- 3 Q( 2)
  1090.745 0.0001380  0.1505 6.351E+03 H2 Lyman  8- 2 R( 1)
  1090.449 0.0001064  0.1161 2.822E+03 H2 Lyman  5- 1 P( 3)
  1090.140 0.0001126  0.1227 3.788E+03 H2 Lyman  8- 2 R( 0)
  1089.979 0.0001249  0.1361 5.113E+03 H2 Werner 2- 3 Q( 1)
  1089.833 0.0000751  0.0818 1.123E+03 H2 Werner 2- 3 R( 3)
  1089.802 0.0000560  0.0610 3.123E+02 H2 Lyman 12- 3 P( 2)
  1089.507 0.0000579  0.0630 2.733E+02 H2 Lyman  2- 0 R( 5)
  1089.184 0.0000633  0.0690 5.480E+02 H2 Werner 2- 3 R( 2)
  1088.789 0.0000619  0.0674 3.764E+02 H2 Lyman  2- 0 P( 4)
  1088.770 0.0001103  0.1200 3.704E+03 H2 Werner 2- 3 R( 0)
  1088.667 0.0001163  0.1267 4.274E+03 H2 Werner 2- 3 R( 1)
  1088.488 0.0000544  0.0592 2.469E+02 H2 Werner10- 7 Q( 1)
  1088.241 0.0000735  0.0800 1.155E+03 H2 Lyman 12- 3 R( 2)
  1087.888 0.0001331  0.1448 5.065E+03 H2 Lyman  5- 1 R( 3)
  1087.767 0.0000540  0.0587 2.367E+02 H2 Werner10- 7 R( 1)
  1087.714 0.0000707  0.0769 1.004E+03 H2 Lyman 12- 3 P( 1)
  1087.232 0.0001110  0.1206 3.159E+03 H2 Lyman  5- 1 P( 2)
  1087.093 0.0000527  0.0573 2.453E+02 H2 Lyman 20- 5 R( 1)
  1086.937 0.0000558  0.0607 2.858E+02 H2 Werner 4- 4 Q( 3)
  1086.821 0.0000959  0.1042 2.878E+03 H2 Lyman 12- 3 R( 1)
  1086.507 0.0000582  0.0632 4.344E+02 H2 Lyman 16- 4 P( 1)
  1086.224 0.0000770  0.0836 1.400E+03 H2 Lyman 12- 3 R( 0)
  1085.781 0.0000621  0.0675 6.272E+02 H2 Lyman 16- 4 R( 1)
  1085.400 0.0001418  0.1540 5.892E+03 H2 Lyman  5- 1 R( 2)
  1085.309 0.0000601  0.0652 4.315E+02 H2 Werner 4- 4 Q( 2)
  1085.144 0.0000557  0.0604 3.318E+02 H2 Lyman 16- 4 R( 0)
  1085.139 0.0000638  0.0693 4.365E+02 H2 Lyman  2- 0 R( 4)
  1084.958 0.0001303  0.1414 4.768E+03 H2 Lyman  5- 1 P( 1)
  1084.587 0.0000693  0.0752 8.325E+02 H2 Lyman  9- 2 P( 3)
  1084.555 0.0001143  0.1240 2.910E+03 H2 Lyman  2- 0 P( 3)
  1084.548 0.0000529  0.0573 2.043E+02 H2 Werner 4- 4 R( 3)
  1084.216 0.0000829  0.0899 1.637E+03 H2 Werner 4- 4 Q( 1)
  1083.858 0.0001854  0.2009 1.090E+04 H2 Lyman  5- 1 R( 1)
  1083.503 0.0000585  0.0634 3.749E+02 H2 Werner 4- 4 R( 2)
  1083.267 0.0001493  0.1617 6.631E+03 H2 Lyman  5- 1 R( 0)
  1083.144 0.0000570  0.0617 3.307E+02 H2 Werner 8- 6 Q( 1)
  1083.070 0.0000758  0.0821 1.197E+03 H2 Werner 4- 4 R( 0)
  1083.012 0.0000856  0.0927 1.826E+03 H2 Werner 4- 4 R( 1)
  1082.395 0.0000800  0.0866 1.443E+03 H2 Lyman  9- 2 R( 3)
  1082.208 0.0000588  0.0636 3.932E+02 H2 Werner 8- 6 R( 1)
  1082.108 0.0000529  0.0572 2.077E+02 H2 Werner 8- 6 R( 0)
  1081.898 0.0000652  0.0705 6.549E+02 H2 Werner 6- 5 Q( 1)
  1081.794 0.0000551  0.0596 2.920E+02 H2 Lyman 13- 3 P( 3)
  1081.705 0.0001247  0.1349 3.669E+03 H2 Lyman  2- 0 R( 3)
  1081.505 0.0000756  0.0817 1.168E+03 H2 Lyman  9- 2 P( 2)
  1081.260 0.0001171  0.1266 3.094E+03 H2 Lyman  2- 0 P( 2)
  1080.887 0.0000633  0.0684 5.704E+02 H2 Werner 6- 5 R( 1)
  1080.839 0.0000592  0.0640 4.074E+02 H2 Werner 6- 5 R( 0)
  1079.972 0.0000516  0.0558 2.031E+02 H2 Lyman 17- 4 R( 3)
  1079.940 0.0000900  0.0972 2.119E+03 H2 Lyman  9- 2 R( 2)
  1079.885 0.0000605  0.0653 5.033E+02 H2 Lyman 13- 3 R( 3)
  1079.399 0.0000610  0.0659 3.719E+02 H2 Lyman  3- 0 P( 5)
  1079.339 0.0000971  0.1048 2.649E+03 H2 Lyman  9- 2 P( 1)
  1079.306 0.0000512  0.0553 2.038E+02 H2 Lyman 21- 5 P( 1)
  1079.219 0.0001352  0.1460 4.466E+03 H2 Lyman  2- 0 R( 2)
  1078.920 0.0030202  3.2585 2.749E+06 H2 Lyman  2- 0 P( 1)
  1078.851 0.0000501  0.0541 1.639E+02 H2 Lyman 17- 4 P( 2)
  1078.846 0.0000574  0.0619 3.721E+02 H2 Lyman 13- 3 P( 2)
  1078.653 0.0000590  0.0636 5.286E+02 H2 Lyman 21- 5 R( 1)
  1078.401 0.0001312  0.1415 5.943E+03 H2 Lyman  9- 2 R( 1)
  1078.045 0.0000521  0.0561 2.297E+02 H2 Lyman 21- 5 R( 0)
  1077.783 0.0001077  0.1160 3.556E+03 H2 Lyman  9- 2 R( 0)
  1077.693 0.0042125  4.5398 5.374E+06 H2 Lyman  2- 0 R( 1)
  1077.648 0.0000546  0.0589 3.021E+02 H2 Lyman 17- 4 R( 2)
  1077.485 0.0000639  0.0689 6.685E+02 H2 Lyman 13- 3 R( 2)
  1077.133 0.0052006  5.6018 8.177E+06 H2 Lyman  2- 0 R( 0)
  1077.013 0.0000818  0.0880 1.360E+03 H2 Lyman  6- 1 P( 3)
  1076.886 0.0000601  0.0648 5.425E+02 H2 Lyman 17- 4 P( 1)
  1076.783 0.0000717  0.0773 1.114E+03 H2 Lyman 13- 3 P( 1)
  1076.166 0.0000710  0.0764 1.219E+03 H2 Lyman 17- 4 R( 1)
  1075.966 0.0000898  0.0966 2.483E+03 H2 Lyman 13- 3 R( 1)
  1075.541 0.0000611  0.0657 5.909E+02 H2 Lyman 17- 4 R( 0)
  1075.339 0.0000758  0.0815 1.381E+03 H2 Lyman 13- 3 R( 0)
  1075.243 0.0000630  0.0677 4.357E+02 H2 Lyman  3- 0 R( 5)
  1074.606 0.0001057  0.1136 2.975E+03 H2 Lyman  6- 1 R( 3)
  1074.311 0.0000668  0.0718 5.578E+02 H2 Lyman  3- 0 P( 4)
  1073.849 0.0000853  0.0916 1.564E+03 H2 Lyman  6- 1 P( 2)
  1072.715 0.0000650  0.0697 6.541E+02 H2 Lyman 10- 2 P( 3)
  1072.239 0.0000574  0.0615 3.270E+02 H2 Werner 1- 2 Q( 1)
  1072.127 0.0001108  0.1188 3.375E+03 H2 Lyman  6- 1 R( 2)
  1071.617 0.0000986  0.1057 2.433E+03 H2 Lyman  6- 1 P( 1)
  1071.429 0.0000513  0.0550 1.831E+02 H2 Lyman 14- 3 P( 3)
  1071.287 0.0000523  0.0561 2.424E+02 H2 Lyman 22- 5 P( 1)
  1070.998 0.0000526  0.0563 1.938E+02 H2 Werner 1- 2 R( 0)
  1070.906 0.0000515  0.0552 2.050E+02 H2 Lyman 18- 4 R( 3)
  1070.898 0.0000701  0.0751 6.872E+02 H2 Lyman  3- 0 R( 4)
  1070.878 0.0000520  0.0556 1.788E+02 H2 Werner 1- 2 R( 1)
  1070.697 0.0000587  0.0628 5.267E+02 H2 Lyman 22- 5 R( 1)
  1070.586 0.0000742  0.0794 1.147E+03 H2 Lyman 10- 2 R( 3)
  1070.583 0.0001400  0.1499 6.077E+03 H2 Lyman  6- 1 R( 1)
  1070.140 0.0001299  0.1390 4.315E+03 H2 Lyman  3- 0 P( 3)
  1070.061 0.0000525  0.0562 2.494E+02 H2 Lyman 22- 5 R( 0)
  1069.981 0.0001136  0.1216 3.593E+03 H2 Lyman  6- 1 R( 0)
  1069.687 0.0000701  0.0749 9.117E+02 H2 Lyman 10- 2 P( 2)
  1069.683 0.0000504  0.0539 1.736E+02 H2 Lyman 18- 4 P( 2)
  1069.587 0.0000599  0.0641 4.965E+02 H2 Lyman 14- 3 R( 3)
  1068.567 0.0000549  0.0586 3.183E+02 H2 Lyman 18- 4 R( 2)
  1068.327 0.0000564  0.0603 3.322E+02 H2 Lyman 14- 3 P( 2)
  1068.185 0.0000830  0.0887 1.722E+03 H2 Lyman 10- 2 R( 2)
  1067.735 0.0000605  0.0646 5.815E+02 H2 Lyman 18- 4 P( 1)
  1067.561 0.0000880  0.0939 2.071E+03 H2 Lyman 10- 2 P( 1)
  1067.477 0.0001453  0.1551 5.707E+03 H2 Lyman  3- 0 R( 3)
  1067.205 0.0000634  0.0677 6.643E+02 H2 Lyman 14- 3 R( 2)
  1067.070 0.0000716  0.0764 1.311E+03 H2 Lyman 18- 4 R( 1)
  1066.899 0.0001333  0.1422 4.600E+03 H2 Lyman  3- 0 P( 2)
  1066.663 0.0001179  0.1258 4.789E+03 H2 Lyman 10- 2 R( 1)
  1066.428 0.0000616  0.0657 6.407E+02 H2 Lyman 18- 4 R( 0)
  1066.392 0.0000701  0.0747 1.055E+03 H2 Lyman 14- 3 P( 1)
  1066.274 0.0000536  0.0572 2.236E+02 H2 Werner 3- 3 Q( 1)
  1066.045 0.0000974  0.1038 2.831E+03 H2 Lyman 10- 2 R( 0)
  1065.713 0.0000888  0.0946 2.445E+03 H2 Lyman 14- 3 R( 1)
  1065.595 0.0000633  0.0674 4.639E+02 H2 Lyman  4- 0 P( 5)
  1065.207 0.0000696  0.0741 8.574E+02 H2 Werner 3- 3 R( 0)
  1064.993 0.0001574  0.1677 6.873E+03 H2 Lyman  3- 0 R( 2)
  1064.888 0.0000625  0.0666 5.887E+02 H2 Lyman 14- 3 R( 0)
  1064.604 0.0035554  3.7851 4.103E+06 H2 Lyman  3- 0 P( 1)
  1064.266 0.0000597  0.0635 3.895E+02 H2 Lyman  7- 1 P( 3)
  1063.682 0.0000511  0.0544 2.135E+02 H2 Lyman 28- 6 R( 1)
  1063.668 0.0000527  0.0560 2.591E+02 H2 Lyman 23- 5 P( 1)
  1063.459 0.0050125  5.3306 8.193E+06 H2 Lyman  3- 0 R( 1)
  1062.981 0.0000580  0.0616 4.642E+02 H2 Lyman 23- 5 R( 1)
  1062.881 0.0061616  6.5491 1.236E+07 H2 Lyman  3- 0 R( 0)
  1062.443 0.0000528  0.0561 2.607E+02 H2 Lyman 23- 5 R( 0)
  1062.121 0.0000512  0.0543 1.958E+02 H2 Lyman 19- 4 R( 3)
  1062.001 0.0000826  0.0878 1.505E+03 H2 Lyman  7- 1 R( 3)
  1061.859 0.0000563  0.0597 2.919E+02 H2 Werner 0- 1 Q( 5)
  1061.701 0.0000548  0.0582 2.490E+02 H2 Werner 0- 1 P( 4)
  1061.695 0.0000665  0.0706 5.841E+02 H2 Lyman  4- 0 R( 5)
  1061.462 0.0000584  0.0619 3.933E+02 H2 Lyman 11- 2 P( 3)
  1061.386 0.0000525  0.0557 2.234E+02 H2 Lyman 15- 3 P( 3)
  1061.151 0.0000627  0.0665 4.995E+02 H2 Lyman  7- 1 P( 2)
  1060.948 0.0000501  0.0532 1.697E+02 H2 Lyman 19- 4 P( 2)
  1060.580 0.0000695  0.0738 6.963E+02 H2 Lyman  4- 0 P( 4)
  1059.845 0.0000545  0.0577 3.097E+02 H2 Lyman 19- 4 R( 2)
  1059.660 0.0000585  0.0620 4.470E+02 H2 Lyman 15- 3 R( 3)
  1059.532 0.0000854  0.0904 1.671E+03 H2 Lyman  7- 1 R( 2)
  1059.500 0.0000698  0.0739 9.431E+02 H2 Lyman 11- 2 R( 3)
  1059.082 0.0000652  0.0691 6.264E+02 H2 Werner 0- 1 Q( 4)
  1059.034 0.0000598  0.0634 5.599E+02 H2 Lyman 19- 4 P( 1)
  1058.958 0.0000715  0.0757 8.853E+02 H2 Lyman  7- 1 P( 1)
  1058.824 0.0001405  0.1487 6.799E+03 H2 Werner 0- 1 P( 3)
  1058.516 0.0000545  0.0577 2.889E+02 H2 Lyman 15- 3 P( 2)
  1058.470 0.0000627  0.0664 5.782E+02 H2 Lyman 11- 2 P( 2)
  1058.376 0.0000705  0.0746 1.268E+03 H2 Lyman 19- 4 R( 1)
  1057.987 0.0001027  0.1087 2.908E+03 H2 Lyman  7- 1 R( 1)
  1057.958 0.0000514  0.0544 2.252E+02 H2 Lyman 29- 6 R( 1)
  1057.746 0.0000608  0.0643 6.150E+02 H2 Lyman 19- 4 R( 0)
  1057.378 0.0000744  0.0786 9.113E+02 H2 Lyman  4- 0 R( 4)
  1057.373 0.0000846  0.0895 1.621E+03 H2 Lyman  7- 1 R( 0)
  1057.286 0.0000614  0.0649 5.859E+02 H2 Lyman 15- 3 R( 2)
  1057.070 0.0000763  0.0806 1.341E+03 H2 Lyman 11- 2 R( 2)
  1056.836 0.0002294  0.2424 2.067E+04 H2 Werner 0- 1 Q( 3)
  1056.513 0.0000668  0.0705 8.851E+02 H2 Lyman 15- 3 P( 1)
  1056.476 0.0001269  0.1341 5.308E+03 H2 Werner 0- 1 P( 2)
  1056.471 0.0001385  0.1463 5.399E+03 H2 Lyman  4- 0 P( 3)
  1056.434 0.0000525  0.0555 2.565E+02 H2 Lyman 24- 5 P( 1)
  1056.375 0.0000770  0.0814 1.384E+03 H2 Lyman 11- 2 P( 1)
  1055.899 0.0000595  0.0628 5.997E+02 H2 Lyman 24- 5 R( 1)
  1055.776 0.0000834  0.0880 2.131E+03 H2 Lyman 15- 3 R( 1)
  1055.636 0.0000575  0.0607 3.328E+02 H2 Werner 0- 1 R( 4)
  1055.536 0.0001042  0.1100 3.621E+03 H2 Lyman 11- 2 R( 1)
  1055.255 0.0000531  0.0560 2.779E+02 H2 Lyman 24- 5 R( 0)
  1055.140 0.0000709  0.0748 1.157E+03 H2 Lyman 15- 3 R( 0)
  1055.135 0.0002461  0.2596 2.403E+04 H2 Werner 0- 1 Q( 2)
  1054.904 0.0000865  0.0913 2.070E+03 H2 Lyman 11- 2 R( 0)
  1054.062 0.0001795  0.1892 1.211E+04 H2 Werner 0- 1 R( 3)
  1053.994 0.0003206  0.3379 4.196E+04 H2 Werner 0- 1 Q( 1)
  1053.975 0.0001585  0.1671 7.492E+03 H2 Lyman  4- 0 R( 3)
  1053.963 0.0000513  0.0541 2.050E+02 H2 Lyman 20- 4 R( 3)
  1053.284 0.0001424  0.1500 5.776E+03 H2 Lyman  4- 0 P( 2)
  1053.052 0.0002062  0.2172 1.646E+04 H2 Werner 0- 1 R( 2)
  1052.732 0.0002890  0.3042 3.380E+04 H2 Werner 0- 1 R( 0)
  1052.609 0.0003042  0.3202 3.771E+04 H2 Werner 0- 1 R( 1)
  1052.594 0.0000509  0.0536 2.077E+02 H2 Lyman 30- 6 R( 1)
  1052.494 0.0000639  0.0673 5.123E+02 H2 Lyman  5- 0 P( 5)
  1052.452 0.0000698  0.0735 8.662E+02 H2 Werner 2- 2 P( 3)
  1051.642 0.0000544  0.0572 3.125E+02 H2 Lyman 20- 4 R( 2)
  1051.497 0.0001713  0.1802 8.936E+03 H2 Lyman  4- 0 R( 2)
  1051.032 0.0038562  4.0530 5.178E+06 H2 Lyman  4- 0 P( 1)
  1050.757 0.0000584  0.0613 4.966E+02 H2 Lyman 20- 4 P( 1)
  1050.726 0.0000570  0.0599 3.563E+02 H2 Lyman 12- 2 P( 3)
  1050.671 0.0000985  0.1035 2.805E+03 H2 Werner 2- 2 Q( 3)
  1050.337 0.0000576  0.0605 4.195E+02 H2 Lyman 16- 3 R( 3)
  1050.168 0.0000701  0.0737 8.840E+02 H2 Werner 2- 2 P( 2)
  1050.152 0.0000697  0.0732 1.254E+03 H2 Lyman 20- 4 R( 1)
  1050.010 0.0000520  0.0546 1.807E+02 H2 Lyman  8- 1 R( 3)
  1049.959 0.0054951  5.7697 1.056E+07 H2 Lyman  4- 0 R( 1)
  1049.571 0.0000519  0.0545 2.394E+02 H2 Lyman 25- 5 P( 1)
  1049.504 0.0000601  0.0631 5.928E+02 H2 Lyman 20- 4 R( 0)
  1049.367 0.0067286  7.0607 1.581E+07 H2 Lyman  4- 0 R( 0)
  1049.354 0.0000568  0.0596 3.235E+02 H2 Werner 4- 3 P( 3)
  1049.117 0.0000615  0.0645 7.245E+02 H2 Lyman 25- 5 R( 1)
  1049.104 0.0000509  0.0534 1.827E+02 H2 Lyman 16- 3 P( 2)
  1049.058 0.0000758  0.0795 1.347E+03 H2 Lyman 12- 2 R( 3)
  1048.975 0.0001124  0.1179 4.046E+03 H2 Werner 2- 2 Q( 2)
  1048.966 0.0000584  0.0613 3.891E+02 H2 Werner 8- 5 Q( 1)
  1048.827 0.0000684  0.0717 6.961E+02 H2 Lyman  5- 0 R( 5)
  1048.451 0.0000555  0.0582 3.784E+02 H2 Lyman 25- 5 R( 0)
  1048.162 0.0000544  0.0570 2.534E+02 H2 Werner 6- 4 Q( 3)
  1048.014 0.0000654  0.0685 6.542E+02 H2 Werner 2- 2 R( 3)
  1047.961 0.0000606  0.0635 5.608E+02 H2 Lyman 16- 3 R( 2)
  1047.839 0.0001662  0.1742 1.055E+04 H2 Werner 2- 2 Q( 1)
  1047.825 0.0000679  0.0712 7.942E+02 H2 Werner 4- 3 Q( 3)
  1047.799 0.0000579  0.0606 3.892E+02 H2 Lyman 12- 2 P( 2)
  1047.713 0.0000512  0.0537 2.175E+02 H2 Lyman 31- 6 R( 1)
  1047.559 0.0000541  0.0566 2.321E+02 H2 Lyman  8- 1 R( 2)
  1047.549 0.0000703  0.0737 7.710E+02 H2 Lyman  5- 0 P( 4)
  1047.227 0.0001034  0.1083 3.231E+03 H2 Werner 2- 2 R( 2)
  1047.166 0.0000554  0.0580 2.776E+02 H2 Werner 4- 3 P( 2)
  1047.117 0.0000626  0.0655 6.690E+02 H2 Lyman 16- 3 P( 1)
  1046.940 0.0000502  0.0526 1.427E+02 H2 Lyman  8- 1 P( 1)
  1046.658 0.0001499  0.1569 8.301E+03 H2 Werner 2- 2 R( 0)
  1046.626 0.0001612  0.1687 9.843E+03 H2 Werner 2- 2 R( 1)
  1046.586 0.0000548  0.0574 2.662E+02 H2 Werner 6- 4 R( 3)
  1046.450 0.0000584  0.0611 3.850E+02 H2 Werner 6- 4 Q( 2)
  1046.442 0.0000818  0.0856 2.075E+03 H2 Lyman 16- 3 R( 1)
  1046.127 0.0000725  0.0758 1.038E+03 H2 Werner 4- 3 Q( 2)
  1046.020 0.0000599  0.0627 4.171E+02 H2 Lyman  8- 1 R( 1)
  1045.787 0.0000697  0.0729 1.116E+03 H2 Lyman 16- 3 R( 0)
  1045.745 0.0000662  0.0692 7.793E+02 H2 Lyman 12- 2 P( 1)
  1045.604 0.0000580  0.0606 3.652E+02 H2 Werner 4- 3 R( 3)
  1045.400 0.0000542  0.0567 2.356E+02 H2 Lyman  8- 1 R( 0)
  1045.303 0.0000790  0.0826 1.465E+03 H2 Werner 6- 4 Q( 1)
  1045.074 0.0000564  0.0589 3.155E+02 H2 Werner 6- 4 R( 2)
  1044.989 0.0001062  0.1109 3.576E+03 H2 Werner 4- 3 Q( 1)
  1044.919 0.0000714  0.0747 1.083E+03 H2 Lyman 12- 2 R( 1)
  1044.540 0.0000766  0.0800 1.076E+03 H2 Lyman  5- 0 R( 4)
  1044.449 0.0000627  0.0655 5.506E+02 H2 Werner 4- 3 R( 2)
  1044.359 0.0000769  0.0804 1.333E+03 H2 Werner 6- 4 R( 1)
  1044.305 0.0000676  0.0706 8.555E+02 H2 Lyman 12- 2 R( 0)
  1044.253 0.0000699  0.0730 9.162E+02 H2 Werner 6- 4 R( 0)
  1043.870 0.0000948  0.0989 2.588E+03 H2 Werner 4- 3 R( 1)
  1043.861 0.0000909  0.0949 2.282E+03 H2 Werner 4- 3 R( 0)
  1043.501 0.0001408  0.1470 6.002E+03 H2 Lyman  5- 0 P( 3)
  1043.069 0.0000511  0.0533 2.128E+02 H2 Lyman 26- 5 P( 1)
  1042.883 0.0000564  0.0589 4.108E+02 H2 Lyman 21- 4 P( 1)
  1042.585 0.0000575  0.0600 5.017E+02 H2 Lyman 26- 5 R( 1)
  1042.273 0.0000627  0.0653 7.644E+02 H2 Lyman 21- 4 R( 1)
  1041.932 0.0000517  0.0538 2.320E+02 H2 Lyman 26- 5 R( 0)
  1041.645 0.0000564  0.0587 4.088E+02 H2 Lyman 21- 4 R( 0)
  1041.351 0.0000519  0.0540 2.135E+02 H2 Lyman 17- 3 R( 3)
  1041.156 0.0001649  0.1717 8.768E+03 H2 Lyman  5- 0 R( 3)
  1040.365 0.0001452  0.1510 6.457E+03 H2 Lyman  5- 0 P( 2)
  1040.057 0.0000634  0.0659 5.164E+02 H2 Lyman  6- 0 P( 5)
  1039.007 0.0000543  0.0564 2.937E+02 H2 Lyman 17- 3 R( 2)
  1038.811 0.0000545  0.0567 2.798E+02 H2 Lyman 13- 2 R( 3)
  1038.687 0.0001777  0.1846 1.037E+04 H2 Lyman  5- 0 R( 2)
  1038.647 0.0000506  0.0525 1.541E+02 H2 Werner12- 6 Q( 1)
  1038.177 0.0000581  0.0603 4.559E+02 H2 Lyman 17- 3 P( 1)
  1038.155 0.0039545  4.1053 5.824E+06 H2 Lyman  5- 0 P( 1)
  1037.508 0.0000687  0.0713 1.087E+03 H2 Lyman 17- 3 R( 1)
  1037.148 0.0056993  5.9110 1.215E+07 H2 Lyman  5- 0 R( 1)
  1036.924 0.0000500  0.0519 1.813E+02 H2 Lyman 27- 5 P( 1)
  1036.865 0.0000608  0.0631 5.931E+02 H2 Lyman 17- 3 R( 0)
  1036.724 0.0000502  0.0520 1.488E+02 H2 Werner 9- 5 Q( 2)
  1036.602 0.0000691  0.0716 7.659E+02 H2 Lyman  6- 0 R( 5)
  1036.544 0.0069504  7.2043 1.804E+07 H2 Lyman  5- 0 R( 0)
  1036.494 0.0000585  0.0606 5.651E+02 H2 Lyman 27- 5 R( 1)
  1036.408 0.0000575  0.0596 3.899E+02 H2 Lyman 13- 2 R( 2)
  1036.328 0.0000512  0.0531 2.098E+02 H2 Lyman 22- 4 R( 2)
  1035.819 0.0000523  0.0542 2.586E+02 H2 Lyman 27- 5 R( 0)
  1035.637 0.0000564  0.0584 3.456E+02 H2 Lyman 13- 2 P( 1)
  1035.509 0.0000670  0.0693 7.747E+02 H2 Werner 9- 5 Q( 1)
  1035.394 0.0000542  0.0561 3.187E+02 H2 Lyman 22- 4 P( 1)
  1035.180 0.0000696  0.0721 7.808E+02 H2 Lyman  6- 0 P( 4)
  1034.882 0.0000697  0.0721 1.021E+03 H2 Lyman 13- 2 R( 1)
  1034.843 0.0000633  0.0655 8.333E+02 H2 Lyman 22- 4 R( 1)
  1034.763 0.0000618  0.0640 5.293E+02 H2 Werner 9- 5 R( 1)
  1034.528 0.0000587  0.0607 4.022E+02 H2 Werner 9- 5 R( 0)
  1034.240 0.0000614  0.0635 5.621E+02 H2 Lyman 13- 2 R( 0)
  1034.189 0.0000558  0.0577 3.890E+02 H2 Lyman 22- 4 R( 0)
  1034.137 0.0000550  0.0569 2.622E+02 H2 Werner 1- 1 Q( 4)
  1033.659 0.0000980  0.1013 2.757E+03 H2 Werner 1- 1 P( 3)
  1032.919 0.0000513  0.0530 2.012E+02 H2 Lyman 18- 3 R( 3)
  1032.347 0.0000773  0.0798 1.175E+03 H2 Lyman  6- 0 R( 4)
  1031.899 0.0000583  0.0602 3.872E+02 H2 Werner 7- 4 Q( 3)
  1031.863 0.0001526  0.1574 8.648E+03 H2 Werner 1- 1 Q( 3)
  1031.645 0.0000503  0.0519 1.815E+02 H2 Lyman 23- 4 R( 3)
  1031.353 0.0000903  0.0932 2.163E+03 H2 Werner 1- 1 P( 2)
  1031.191 0.0001383  0.1426 6.117E+03 H2 Lyman  6- 0 P( 3)
  1030.703 0.0000543  0.0560 3.433E+02 H2 Lyman 28- 5 R( 1)
  1030.563 0.0000531  0.0548 2.598E+02 H2 Lyman 18- 3 R( 2)
  1030.284 0.0000686  0.0706 8.285E+02 H2 Werner 3- 2 P( 3)
  1030.176 0.0000569  0.0586 3.335E+02 H2 Werner 5- 3 P( 3)
  1030.142 0.0001627  0.1676 1.005E+04 H2 Werner 1- 1 Q( 2)
  1030.142 0.0000631  0.0650 5.876E+02 H2 Werner 7- 4 Q( 2)
  1029.670 0.0000536  0.0552 2.764E+02 H2 Lyman 18- 3 P( 1)
  1029.412 0.0000565  0.0582 4.011E+02 H2 Lyman 23- 4 R( 2)
  1029.385 0.0001206  0.1242 4.886E+03 H2 Werner 1- 1 R( 3)
  1029.278 0.0000533  0.0548 2.452E+02 H2 Lyman 14- 2 R( 3)
  1029.052 0.0000657  0.0676 9.164E+02 H2 Lyman 18- 3 R( 1)
  1028.988 0.0002086  0.2147 1.754E+04 H2 Werner 1- 1 Q( 1)
  1028.984 0.0001662  0.1710 9.501E+03 H2 Lyman  6- 0 R( 3)
  1028.964 0.0000891  0.0917 2.234E+03 H2 Werner 7- 4 Q( 1)
  1028.787 0.0000940  0.0967 2.530E+03 H2 Werner 3- 2 Q( 3)
  1028.777 0.0000707  0.0728 9.668E+02 H2 Werner 5- 3 Q( 3)
